InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 00:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	21.62	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 00:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	18.46	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 00:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	16.92	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 00:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	17.00	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 01:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	22.06	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 01:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	16.91	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 01:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	12.46	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 01:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	18.46	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 02:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	15.00	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 02:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	10.53	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 02:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	15.35	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 02:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	17.07	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 03:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	10.97	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 03:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	11.46	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 03:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	15.79	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 03:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	13.67	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 04:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	10.20	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 04:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	13.53	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 04:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	15.78	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 04:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	17.40	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 05:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	13.39	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 05:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	16.55	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 05:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	13.95	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 05:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.50	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 06:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	10.66	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 06:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	14.98	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 06:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.30	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 06:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	25.87	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 07:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	15.05	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 07:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.54	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 07:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	26.80	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 07:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	30.76	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 08:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.00	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 08:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	23.96	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 08:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	30.12	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 08:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	31.88	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 09:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	22.66	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 09:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	28.08	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 09:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	27.00	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 09:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	32.22	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 10:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	22.06	EUR	2024-10-03 13:23:37
7d4d7a10a57cabc9ecd878cfb6e632bd	2016-01-01 10:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	26.94	EUR	2024-10-03 13:23:37
