InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 00:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	89.14	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 00:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	86.4	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 00:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	86.14	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 00:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	78.69	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 01:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	90.59	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 01:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	81.19	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 01:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	78.88	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 01:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	70.5	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 02:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	75.3	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 02:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	69.88	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 02:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	54.24	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 02:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	58.21	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 03:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	52.19	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 03:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	47.77	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 03:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	50.58	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 03:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	54.35	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 04:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	45.16	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 04:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	47.59	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 04:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	82.75	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 04:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	77.09	EUR	2025-12-31 13:11:31
4beb83442c885d85b45deed4e1f9fdbf	2026-01-01 05:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	45.02	EUR	2025-12-31 13:11:31
