InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 00:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	24.51	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 00:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	23.52	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 00:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	22.78	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 00:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	18.07	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 01:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	27.00	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 01:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	22.54	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 01:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	19.24	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 01:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	18.44	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 02:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	21.70	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 02:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	21.40	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 02:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	19.47	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 02:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	19.43	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 03:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	18.00	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 03:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.90	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 03:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	21.02	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 03:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	22.06	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 04:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	16.12	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 04:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	18.00	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 04:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	24.30	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 04:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	30.16	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 05:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	14.60	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 05:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	26.70	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 05:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	34.48	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 05:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	45.00	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 06:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	31.01	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 06:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	37.24	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 06:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	41.14	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 06:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	41.84	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 07:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	40.96	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 07:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	39.00	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 07:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	37.80	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 07:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	34.00	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 08:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	38.73	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 08:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	34.24	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 08:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	32.46	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 08:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	31.21	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 09:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	33.62	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 09:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	32.42	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 09:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	31.33	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 09:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	28.77	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 10:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	33.31	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 10:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	32.49	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 10:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	29.37	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 10:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	26.07	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 11:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	32.90	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 11:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	29.90	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 11:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	27.70	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 11:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	21.57	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 12:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	29.40	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 12:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	29.44	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 12:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	27.63	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 12:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	21.00	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 13:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	29.25	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 13:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	27.94	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 13:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	23.10	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 13:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	22.92	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 14:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	29.01	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 14:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	26.40	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 14:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	24.60	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 14:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	21.98	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 15:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	26.30	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 15:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	25.36	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 15:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.93	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 15:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	22.48	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 16:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	25.98	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 16:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	25.43	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 16:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	27.29	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 16:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	29.10	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 17:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	31.93	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 17:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	31.98	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 17:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	32.00	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 17:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	28.10	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 18:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	34.00	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 18:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	32.33	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 18:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	24.19	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 18:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	15.40	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 19:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	35.85	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 19:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	28.21	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 19:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	18.26	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 19:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	9.10	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 20:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	30.32	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 20:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	24.50	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 20:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	17.67	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 20:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	9.50	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 21:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	28.27	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 21:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.20	EUR	2024-10-03 13:23:57
358cf8bc709d769e263dabcb9bbc5989	2016-03-01 21:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	16.83	EUR	2024-10-03 13:23:57
