InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
4fa2eb508939101a4968d4a9e0974d5e	2019-09-01 00:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	26.47	EUR	2024-10-03 13:31:41
4fa2eb508939101a4968d4a9e0974d5e	2019-09-01 01:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	25.92	EUR	2024-10-03 13:31:41
4fa2eb508939101a4968d4a9e0974d5e	2019-09-01 02:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	25.29	EUR	2024-10-03 13:31:41
4fa2eb508939101a4968d4a9e0974d5e	2019-09-01 03:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	25.97	EUR	2024-10-03 13:31:41
4fa2eb508939101a4968d4a9e0974d5e	2019-09-01 04:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	26.49	EUR	2024-10-03 13:31:41
4fa2eb508939101a4968d4a9e0974d5e	2019-09-01 05:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	26.49	EUR	2024-10-03 13:31:41
4fa2eb508939101a4968d4a9e0974d5e	2019-09-01 06:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	26.84	EUR	2024-10-03 13:31:41
4fa2eb508939101a4968d4a9e0974d5e	2019-09-01 07:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	30.10	EUR	2024-10-03 13:31:41
4fa2eb508939101a4968d4a9e0974d5e	2019-09-01 08:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	29.70	EUR	2024-10-03 13:31:41
4fa2eb508939101a4968d4a9e0974d5e	2019-09-01 09:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	30.17	EUR	2024-10-03 13:31:41
4fa2eb508939101a4968d4a9e0974d5e	2019-09-01 10:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	31.01	EUR	2024-10-03 13:31:41
