InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
1292aca26c4a8767a6914320dc044c23	2015-05-01 00:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	24.64	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 00:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	16.28	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 00:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	26.02	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 00:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	21.22	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 01:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.60	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 01:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	19.45	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 01:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	22.03	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 01:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	25.14	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 02:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	19.39	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 02:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	17.05	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 02:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.79	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 02:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	25.45	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 03:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	19.96	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 03:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.65	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 03:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	18.55	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 03:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.84	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 04:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	17.40	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 04:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	19.93	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 04:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	11.43	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 04:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	21.78	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 05:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	16.91	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 05:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	21.98	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 05:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	14.55	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 05:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	24.43	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 06:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	25.37	EUR	2024-10-03 13:22:22
1292aca26c4a8767a6914320dc044c23	2015-05-01 06:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	22.45	EUR	2024-10-03 13:22:22
