InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 00:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	49.13	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 00:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	43.00	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 00:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	39.85	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 00:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	32.00	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 01:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	43.00	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 01:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	40.00	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 01:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	39.94	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 01:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	35.10	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 02:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	42.13	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 02:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	39.00	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 02:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	38.00	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 02:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	37.62	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 03:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	36.15	EUR	2024-10-03 13:26:33
30be1ce38f48add38f6408a3b60b3fb0	2017-02-01 03:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	37.64	EUR	2024-10-03 13:26:33
