InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
b218121c2416f45c0e75b394c44aa74c	2019-01-01 00:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	39.76	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 01:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	39.78	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 02:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	27.87	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 03:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	-0.36	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 04:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	-4.45	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 05:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	-8.99	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 06:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	-6.05	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 07:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	1.53	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 08:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	0.41	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 09:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	14.34	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 10:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	9.20	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 11:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	10.68	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 12:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	8.85	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 13:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	20.49	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 14:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	18.78	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 15:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	21.75	EUR	2024-10-03 13:30:24
b218121c2416f45c0e75b394c44aa74c	2019-01-01 16:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	40.10	EUR	2024-10-03 13:30:24
