InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 00:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	-6.31	EUR	2024-10-03 13:22:12
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 00:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	-9.40	EUR	2024-10-03 13:22:12
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 00:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	-7.11	EUR	2024-10-03 13:22:12
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 00:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	-10.00	EUR	2024-10-03 13:22:12
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 01:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	-10.57	EUR	2024-10-03 13:22:12
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 01:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	-9.40	EUR	2024-10-03 13:22:12
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 01:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	-5.81	EUR	2024-10-03 13:22:12
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 01:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	-4.21	EUR	2024-10-03 13:22:12
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 02:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	-14.22	EUR	2024-10-03 13:22:12
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 02:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	-12.72	EUR	2024-10-03 13:22:12
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 02:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	2.22	EUR	2024-10-03 13:22:12
9888af7d5eaabbbda4edfb925afe44b7	2015-04-01 02:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	12.50	EUR	2024-10-03 13:22:12
