InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
a13ec5f8ff45b854099908bb5b7e36d7	2018-09-30 22:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	59.53	EUR	2024-10-03 13:29:56
a13ec5f8ff45b854099908bb5b7e36d7	2018-09-30 23:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	56.10	EUR	2024-10-03 13:29:56
28ecd37262903135e75b12c0e4e5728d	2018-09-01 00:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	57.00	EUR	2024-10-03 13:29:47
28ecd37262903135e75b12c0e4e5728d	2018-09-01 00:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	54.47	EUR	2024-10-03 13:29:47
28ecd37262903135e75b12c0e4e5728d	2018-09-01 00:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	54.96	EUR	2024-10-03 13:29:47
28ecd37262903135e75b12c0e4e5728d	2018-09-01 00:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	51.92	EUR	2024-10-03 13:29:47
28ecd37262903135e75b12c0e4e5728d	2018-09-01 01:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	54.24	EUR	2024-10-03 13:29:47
28ecd37262903135e75b12c0e4e5728d	2018-09-01 01:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	53.59	EUR	2024-10-03 13:29:47
28ecd37262903135e75b12c0e4e5728d	2018-09-01 01:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	52.45	EUR	2024-10-03 13:29:47
28ecd37262903135e75b12c0e4e5728d	2018-09-01 01:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	53.72	EUR	2024-10-03 13:29:47
28ecd37262903135e75b12c0e4e5728d	2018-09-01 02:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	52.17	EUR	2024-10-03 13:29:47
28ecd37262903135e75b12c0e4e5728d	2018-09-01 02:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	53.85	EUR	2024-10-03 13:29:47
28ecd37262903135e75b12c0e4e5728d	2018-09-01 02:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	53.95	EUR	2024-10-03 13:29:47
28ecd37262903135e75b12c0e4e5728d	2018-09-01 02:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	56.03	EUR	2024-10-03 13:29:47
