InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 00:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	28.23	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 01:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	26.61	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 02:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	24.58	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 03:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	22.90	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 04:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	25.09	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 05:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	27.56	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 06:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	29.61	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 07:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	28.69	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 08:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	26.42	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 09:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	25.70	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 10:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	27.02	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 11:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	22.54	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 12:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	18.39	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 13:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	24.91	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 14:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	27.57	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 15:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	29.09	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 16:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	36.41	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 17:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	40.15	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 18:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	40.90	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 19:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	40.11	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 20:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	40.36	EUR	2024-10-03 13:31:13
bcb96f2cdfae9c69e8d95856d01a63d7	2019-06-01 21:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	37.60	EUR	2024-10-03 13:31:13
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-01 22:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	28.30	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-01 23:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	28.93	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 00:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	28.68	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 01:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	26.08	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 02:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	25.44	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 03:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	22.89	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 04:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	21.95	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 05:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	23.31	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 06:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	25.22	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 07:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	19.38	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 08:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	11.76	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 09:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	11.90	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 10:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	8.91	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 11:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	3.50	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 12:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	-9.02	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 13:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	-0.48	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 14:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	3.50	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 15:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	23.49	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 16:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	31.24	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 17:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	37.41	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 18:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	38.13	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 19:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	37.14	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 20:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	37.12	EUR	2024-10-03 13:31:22
543ec5c6642dd5757cdf2a7b47712d8d	2019-06-02 21:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	29.85	EUR	2024-10-03 13:31:22
caf905b02e8f5b68ffc1b9e44b622e23	2019-06-02 22:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	26.58	EUR	2024-10-03 13:31:22
caf905b02e8f5b68ffc1b9e44b622e23	2019-06-02 23:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	23.36	EUR	2024-10-03 13:31:22
caf905b02e8f5b68ffc1b9e44b622e23	2019-06-03 00:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	20.78	EUR	2024-10-03 13:31:22
caf905b02e8f5b68ffc1b9e44b622e23	2019-06-03 01:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	19.97	EUR	2024-10-03 13:31:22
caf905b02e8f5b68ffc1b9e44b622e23	2019-06-03 02:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	19.64	EUR	2024-10-03 13:31:22
caf905b02e8f5b68ffc1b9e44b622e23	2019-06-03 03:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	24.04	EUR	2024-10-03 13:31:22
caf905b02e8f5b68ffc1b9e44b622e23	2019-06-03 04:00:00	PT60M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	1	40.62	EUR	2024-10-03 13:31:22
