InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
17dda17a7ce66824e9f300f405224125	2017-06-01 00:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	29.78	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 00:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	27.55	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 00:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	28.57	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 00:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	29.66	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 01:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	26.75	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 01:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	27.54	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 01:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	29.00	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 01:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	30.66	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 02:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	20.95	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 02:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	27.01	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 02:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	32.70	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 02:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	35.10	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 03:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	22.39	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 03:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	27.29	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 03:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	32.00	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 03:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	42.00	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 04:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	26.40	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 04:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	38.33	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 04:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	41.82	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 04:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	45.48	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 05:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	46.26	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 05:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	45.15	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 05:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	44.15	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 05:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	42.77	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 06:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	55.16	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 06:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	51.33	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 06:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	40.70	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 06:45:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	34.80	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 07:00:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	50.10	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 07:15:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	44.46	EUR	2024-10-03 13:27:17
17dda17a7ce66824e9f300f405224125	2017-06-01 07:30:00	PT15M	10YAT-APG------L	Austria (AT)	BZN	AT	Day-ahead	2	39.01	EUR	2024-10-03 13:27:17
